                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                0.96074,                0.66207,                 1.2613,                 0.6036,                0.71309,                0.70157,                0.50813,                 1.1037,                0.71186,                 1.3748,              0.0010083,              0.0010083,              0.0010083
                     30,                0.96512,                0.65181,                 1.2468,                0.58876,                0.68493,                0.64957,                0.46263,                 1.0903,                0.74565,                 1.3575,              0.0010047,              0.0010047,              0.0010047
                     31,                0.96527,                0.63574,                 1.2515,                0.65825,                0.76529,                0.72534,                0.52216,                  1.066,                0.68098,                 1.3395,               0.001001,               0.001001,               0.001001
                     32,                0.97211,                 0.6186,                 1.2617,                 0.5478,                  0.641,                0.59776,                0.38997,                 1.3032,                0.87594,                 1.4912,             0.00099734,             0.00099734,             0.00099734
                     33,                0.96357,                0.64611,                 1.2406,                0.55575,                0.72334,                0.65153,                0.41502,                 1.3982,                0.79788,                 1.5757,             0.00099368,             0.00099368,             0.00099368
                     34,                0.97495,                0.65302,                 1.2616,                0.72497,                0.72851,                0.73831,                0.52176,                 1.1401,                0.68043,                 1.3674,             0.00099001,             0.00099001,             0.00099001
                     35,                 0.9715,                0.64877,                 1.2478,                0.54404,                 0.6926,                0.63607,                0.45431,                 1.0475,                0.80393,                 1.3162,             0.00098635,             0.00098635,             0.00098635
                     36,                0.94068,                0.64119,                 1.2363,                 0.6538,                0.68493,                0.68282,                0.50284,                  1.062,                0.73736,                 1.3438,             0.00098268,             0.00098268,             0.00098268
                     37,                0.93349,                0.64562,                 1.2296,                0.70627,                0.62688,                0.67586,                0.49717,                 1.0283,                0.70332,                 1.3683,             0.00097901,             0.00097901,             0.00097901
                     38,                0.92791,                0.62872,                  1.229,                0.66604,                 0.6913,                0.71059,                0.52059,                 1.0377,                0.67948,                 1.3297,             0.00097535,             0.00097535,             0.00097535
                     39,                0.96485,                0.63947,                 1.2396,                0.66557,                0.74042,                0.72127,                0.52958,                 1.0419,                0.67902,                 1.3123,             0.00097168,             0.00097168,             0.00097168
                     40,                0.94591,                0.61758,                 1.2349,                0.66121,                0.77795,                0.71402,                0.49908,                 1.1974,                0.68554,                  1.398,             0.00096801,             0.00096801,             0.00096801
                     41,                0.93346,                0.60881,                 1.2323,                0.64798,                0.66899,                 0.6645,                0.47761,                 1.0788,                0.72911,                  1.347,             0.00096435,             0.00096435,             0.00096435
                     42,                0.91851,                0.61472,                 1.2166,                0.75643,                 0.6023,                0.63774,                0.47275,                 1.0303,                0.79785,                 1.2914,             0.00096068,             0.00096068,             0.00096068
                     43,                0.93224,                0.64612,                 1.2445,                 0.6243,                0.75127,                0.72328,                0.52957,                 1.0697,                0.65774,                 1.3184,             0.00095702,             0.00095702,             0.00095702
                     44,                0.90638,                0.59068,                 1.2079,                0.76839,                0.67409,                0.72362,                0.54329,                0.97282,                0.64126,                 1.2754,             0.00095335,             0.00095335,             0.00095335
                     45,                0.91164,                0.59251,                  1.229,                  0.677,                0.65447,                0.68544,                0.49827,                 1.0909,                 0.7762,                 1.3534,             0.00094968,             0.00094968,             0.00094968
                     46,                0.91847,                0.58307,                 1.2178,                0.64466,                0.72448,                0.69963,                0.50823,                 1.0716,                0.72563,                 1.3612,             0.00094602,             0.00094602,             0.00094602
                     47,                0.93083,                0.60322,                 1.2307,                0.62463,                0.71682,                0.67817,                0.48157,                 1.1179,                0.74025,                 1.4198,             0.00094235,             0.00094235,             0.00094235
                     48,                0.91178,                0.60096,                 1.2067,                0.73292,                0.72699,                0.75962,                0.54867,                 1.0574,                 0.6584,                 1.3465,             0.00093868,             0.00093868,             0.00093868
                     49,                0.92237,                0.61485,                 1.2245,                0.74003,                0.67792,                0.70689,                0.51404,                 1.0482,                 0.7289,                 1.3273,             0.00093502,             0.00093502,             0.00093502
                     50,                0.91133,                0.59405,                  1.219,                 0.6947,                0.72124,                0.70882,                0.49605,                 1.1504,                0.73051,                  1.398,             0.00093135,             0.00093135,             0.00093135
                     51,                0.89537,                0.57261,                 1.2027,                 0.6875,                0.73591,                0.71886,                 0.5326,                 1.0167,                 0.6689,                 1.3373,             0.00092769,             0.00092769,             0.00092769
                     52,                0.89262,                0.57825,                 1.2097,                 0.6635,                0.81886,                0.75788,                0.57056,                 1.0724,                0.63923,                 1.3401,             0.00092402,             0.00092402,             0.00092402
                     53,                0.90209,                0.59418,                 1.2057,                0.68534,                0.67777,                0.70843,                0.52446,                 1.0773,                 0.7242,                 1.3306,             0.00092035,             0.00092035,             0.00092035
                     54,                0.88499,                0.54988,                 1.2027,                0.67871,                0.67929,                0.70277,                0.46737,                 1.3407,                0.79413,                 1.5142,             0.00091669,             0.00091669,             0.00091669
                     55,                 0.9017,                 0.5551,                 1.2058,                 0.7389,                0.73219,                0.75993,                0.56196,                 1.0042,                0.68793,                 1.2794,             0.00091302,             0.00091302,             0.00091302
                     56,                0.90223,                0.57872,                 1.2053,                0.74531,                0.70279,                0.75166,                0.55738,                 1.0159,                0.65663,                  1.298,             0.00090935,             0.00090935,             0.00090935
                     57,                0.86718,                0.57143,                 1.1931,                0.76081,                0.68175,                0.72378,                0.51393,                 1.1866,                0.73736,                 1.4554,             0.00090569,             0.00090569,             0.00090569
                     58,                 0.9168,                0.56457,                 1.2161,                0.72993,                0.71841,                0.72186,                0.53655,                0.98159,                0.69013,                  1.286,             0.00090202,             0.00090202,             0.00090202
                     59,                0.88736,                0.58145,                 1.1957,                0.72616,                0.68762,                0.72904,                0.53275,                0.97261,                 0.7028,                 1.2941,             0.00089835,             0.00089835,             0.00089835
                     60,                0.87561,                0.54428,                 1.1906,                 0.7915,                0.69299,                0.77099,                0.57533,                 1.1063,                0.63574,                 1.3469,             0.00089469,             0.00089469,             0.00089469
                     61,                0.87259,                0.56549,                 1.1965,                0.61913,                0.75224,                0.70731,                 0.5325,                 1.0354,                0.67936,                 1.3095,             0.00089102,             0.00089102,             0.00089102
                     62,                0.86219,                0.54217,                 1.1835,                0.70694,                0.71747,                 0.7397,                0.53505,                 1.1465,                0.72958,                 1.3975,             0.00088736,             0.00088736,             0.00088736
                     63,                0.88004,                0.56274,                 1.1872,                0.61672,                0.74227,                0.70409,                0.53177,                 1.0022,                0.73018,                 1.3631,             0.00088369,             0.00088369,             0.00088369
                     64,                0.86553,                0.53878,                 1.1868,                0.76137,                0.73659,                0.80069,                 0.6063,                 1.0417,                0.61717,                 1.3141,             0.00088002,             0.00088002,             0.00088002
                     65,                 0.8587,                0.55673,                 1.1872,                0.66327,                0.71467,                0.72195,                0.54892,                 1.0052,                0.73253,                 1.2982,             0.00087636,             0.00087636,             0.00087636
                     66,                0.85856,                0.54749,                 1.1797,                 0.6797,                0.76338,                0.75989,                0.58153,                0.98567,                0.63188,                 1.3306,             0.00087269,             0.00087269,             0.00087269
                     67,                0.85586,                0.53225,                 1.1761,                 0.7942,                0.70092,                0.76685,                0.58631,                0.99221,                0.66224,                  1.321,             0.00086902,             0.00086902,             0.00086902
                     68,                0.83545,                0.52999,                 1.1767,                0.75975,                0.68938,                0.74156,                0.57238,                 0.9647,                0.62574,                  1.312,             0.00086536,             0.00086536,             0.00086536
                     69,                0.83724,                 0.5116,                 1.1601,                0.74793,                0.78951,                0.79107,                0.59353,                 1.0286,                0.62078,                 1.3319,             0.00086169,             0.00086169,             0.00086169
                     70,                0.86159,                0.53978,                 1.1759,                0.67425,                0.66457,                 0.7108,                0.51928,                  1.053,                0.71972,                 1.3389,             0.00085803,             0.00085803,             0.00085803
                     71,                0.84533,                0.51812,                 1.1836,                0.76933,                0.75201,                0.78072,                0.58723,                0.97341,                0.63108,                  1.308,             0.00085436,             0.00085436,             0.00085436
                     72,                0.83641,                0.51378,                  1.174,                0.68409,                  0.777,                0.77032,                 0.5835,                0.97999,                0.63391,                 1.3382,             0.00085069,             0.00085069,             0.00085069
                     73,                0.84554,                0.51956,                 1.1728,                0.72617,                0.70532,                0.75979,                0.57634,                 0.9976,                0.62911,                 1.3166,             0.00084703,             0.00084703,             0.00084703
                     74,                0.84152,                0.51316,                  1.169,                0.73314,                0.80232,                0.78583,                0.60955,                0.95863,                0.59853,                  1.302,             0.00084336,             0.00084336,             0.00084336
                     75,                0.83158,                0.53328,                 1.1738,                  0.737,                0.74042,                 0.7614,                0.57036,                0.98819,                0.63782,                  1.311,             0.00083969,             0.00083969,             0.00083969
                     76,                   0.83,                0.52173,                 1.1609,                0.70691,                0.78397,                0.80198,                0.61632,                  0.943,                 0.5851,                 1.2781,             0.00083603,             0.00083603,             0.00083603
                     77,                0.83614,                0.50753,                 1.1718,                0.76923,                0.74782,                0.79587,                0.58585,                 1.0255,                 0.6292,                 1.3527,             0.00083236,             0.00083236,             0.00083236
                     78,                0.81989,                0.50444,                 1.1532,                0.73032,                0.71907,                 0.7688,                0.58687,                0.97301,                0.67206,                 1.3188,             0.00082869,             0.00082869,             0.00082869
                     79,                0.82527,                0.48738,                 1.1569,                0.71121,                0.79841,                 0.7889,                0.61266,                0.96491,                0.61002,                  1.297,             0.00082503,             0.00082503,             0.00082503
                     80,                0.81016,                0.50211,                 1.1494,                0.84285,                0.74736,                0.82034,                0.60045,                 1.0495,                0.59589,                 1.3908,             0.00082136,             0.00082136,             0.00082136
                     81,                0.80921,                0.51849,                 1.1623,                0.81779,                0.76019,                 0.7861,                0.59394,                0.94707,                0.66476,                  1.282,              0.0008177,              0.0008177,              0.0008177
                     82,                0.80496,                0.49423,                 1.1518,                0.71744,                0.75636,                0.77139,                0.60037,                0.95481,                0.64076,                 1.3155,             0.00081403,             0.00081403,             0.00081403
                     83,                0.80273,                0.50422,                 1.1491,                0.79627,                0.76399,                0.78129,                0.59588,                0.96207,                0.60618,                 1.2736,             0.00081036,             0.00081036,             0.00081036
                     84,                0.78573,                0.47608,                 1.1454,                0.83046,                0.71223,                0.75649,                0.57998,                0.97825,                0.64032,                  1.302,              0.0008067,              0.0008067,              0.0008067
                     85,                0.80719,                0.48658,                 1.1536,                0.75187,                0.77997,                0.79146,                 0.5926,                0.96719,                0.64063,                 1.2936,             0.00080303,             0.00080303,             0.00080303
                     86,                 0.8213,                0.50018,                 1.1677,                0.77787,                0.75556,                0.81293,                0.60881,                0.97638,                0.59269,                 1.3016,             0.00079936,             0.00079936,             0.00079936
                     87,                0.79064,                0.47542,                 1.1487,                0.80428,                0.75127,                0.79644,                0.59662,                 1.0125,                0.66067,                 1.3579,              0.0007957,              0.0007957,              0.0007957
                     88,                0.80217,                0.47231,                 1.1495,                0.79362,                0.76403,                0.79712,                0.61599,                0.95601,                0.60461,                 1.2577,             0.00079203,             0.00079203,             0.00079203
                     89,                0.78215,                0.47276,                 1.1352,                0.85249,                0.78134,                0.81704,                0.61706,                0.93654,                 0.5893,                 1.2511,             0.00078837,             0.00078837,             0.00078837
                     90,                0.80109,                0.48082,                 1.1494,                0.74696,                0.78633,                0.80617,                0.61243,                 1.0189,                0.60565,                 1.3613,              0.0007847,              0.0007847,              0.0007847
                     91,                0.78043,                0.47631,                 1.1331,                0.79602,                0.76656,                0.81112,                0.63027,                0.93398,                0.56716,                 1.2912,             0.00078103,             0.00078103,             0.00078103
                     92,                0.78225,                0.46906,                 1.1405,                0.80717,                0.76797,                0.82577,                0.63157,                0.95179,                0.56941,                 1.2847,             0.00077737,             0.00077737,             0.00077737
                     93,                0.76602,                0.45895,                 1.1347,                0.81165,                0.68558,                0.71823,                0.54202,                 1.0106,                0.78011,                 1.3108,              0.0007737,              0.0007737,              0.0007737
                     94,                 0.8044,                0.47715,                 1.1524,                0.72485,                0.77334,                0.79276,                0.61741,                0.90898,                0.61147,                 1.2623,             0.00077003,             0.00077003,             0.00077003
                     95,                0.78399,                0.46014,                 1.1385,                0.80713,                0.78698,                0.81336,                0.62607,                 0.9925,                0.63158,                 1.3192,             0.00076637,             0.00076637,             0.00076637
                     96,                0.77932,                0.46963,                 1.1318,                0.81012,                0.72958,                0.79099,                0.61354,                0.91628,                0.60459,                 1.2733,              0.0007627,              0.0007627,              0.0007627
                     97,                0.77725,                0.46525,                 1.1487,                0.79124,                0.79844,                0.83477,                0.61722,                  1.004,                0.57485,                 1.3238,             0.00075904,             0.00075904,             0.00075904
                     98,                0.79585,                0.47672,                 1.1435,                0.86516,                0.78784,                0.83916,                0.64687,                0.91594,                0.53838,                 1.2976,             0.00075537,             0.00075537,             0.00075537
                     99,                0.76627,                0.46131,                 1.1275,                0.88621,                0.75086,                0.82021,                0.62538,                0.94173,                0.57777,                  1.308,              0.0007517,              0.0007517,              0.0007517
                    100,                0.76752,                0.45888,                 1.1291,                0.90748,                0.78014,                0.84366,                 0.6522,                0.93073,                0.54414,                 1.2956,             0.00074804,             0.00074804,             0.00074804
                    101,                0.76865,                0.46096,                 1.1325,                0.83413,                0.77614,                0.82635,                0.62692,                0.96691,                0.57813,                 1.3377,             0.00074437,             0.00074437,             0.00074437
                    102,                0.77585,                0.46635,                 1.1387,                0.79549,                0.80292,                0.81927,                0.61014,                0.97509,                0.59502,                 1.3413,              0.0007407,              0.0007407,              0.0007407
                    103,                0.76025,                0.43949,                 1.1294,                0.75202,                0.82078,                0.82933,                0.64468,                0.89234,                0.56934,                 1.2697,             0.00073704,             0.00073704,             0.00073704
                    104,                 0.7469,                0.45168,                 1.1154,                0.80499,                0.80544,                 0.8167,                0.62462,                0.95181,                0.61331,                 1.3352,             0.00073337,             0.00073337,             0.00073337
                    105,                 0.7454,                0.45066,                 1.1211,                0.86957,                0.76646,                0.85502,                0.67195,                0.91907,                0.55166,                  1.302,              0.0007297,              0.0007297,              0.0007297
                    106,                 0.7396,                0.42904,                 1.1102,                0.74005,                0.77039,                0.78656,                0.62214,                0.86564,                 0.6198,                 1.2701,             0.00072604,             0.00072604,             0.00072604
                    107,                 0.7531,                0.43461,                 1.1284,                0.80798,                0.79117,                0.82678,                0.65444,                0.88921,                0.57133,                 1.2322,             0.00072237,             0.00072237,             0.00072237
                    108,                0.73775,                0.42562,                 1.1097,                 0.8605,                0.75103,                  0.793,                0.61879,                0.92764,                0.60573,                  1.247,             0.00071871,             0.00071871,             0.00071871
                    109,                0.76364,                0.44928,                  1.128,                0.69837,                0.84844,                0.80354,                0.62892,                0.93238,                0.59935,                 1.3075,             0.00071504,             0.00071504,             0.00071504
                    110,                0.74825,                0.42968,                 1.1169,                 0.8432,                0.78123,                0.80792,                0.63834,                0.88821,                0.57721,                 1.2739,             0.00071137,             0.00071137,             0.00071137
                    111,                0.73748,                0.42669,                  1.111,                0.75696,                0.80928,                 0.8106,                0.63653,                0.89645,                0.59202,                 1.2661,             0.00070771,             0.00070771,             0.00070771
                    112,                0.74752,                0.43956,                 1.1185,                0.80832,                0.79862,                 0.8373,                0.65663,                0.89256,                0.56862,                 1.2836,             0.00070404,             0.00070404,             0.00070404
                    113,                0.73485,                 0.4301,                  1.114,                0.75515,                0.80802,                0.82009,                0.63654,                0.91901,                0.57784,                  1.294,             0.00070037,             0.00070037,             0.00070037
                    114,                0.75483,                0.44332,                 1.1296,                0.81499,                0.83254,                 0.8376,                0.65409,                0.93006,                0.56375,                 1.3332,             0.00069671,             0.00069671,             0.00069671
                    115,                0.74856,                 0.4477,                 1.1255,                0.84848,                0.78984,                0.82018,                0.62919,                0.88098,                0.56567,                 1.2238,             0.00069304,             0.00069304,             0.00069304
                    116,                0.73694,                0.43654,                 1.1134,                 0.7863,                0.78886,                0.81763,                0.65479,                0.83987,                0.58888,                 1.2408,             0.00068938,             0.00068938,             0.00068938
                    117,                0.73207,                0.43169,                 1.1137,                0.79393,                0.79016,                0.82319,                0.65791,                0.86832,                 0.5514,                 1.2489,             0.00068571,             0.00068571,             0.00068571
                    118,                0.73041,                0.44504,                 1.1067,                 0.7434,                0.73446,                0.74566,                0.58351,                 0.9114,                0.65752,                 1.3198,             0.00068204,             0.00068204,             0.00068204
                    119,                0.71673,                0.43478,                 1.1058,                 0.7909,                0.80458,                0.80746,                0.63474,                0.90281,                0.59796,                 1.2633,             0.00067838,             0.00067838,             0.00067838
                    120,                0.71165,                0.40848,                 1.0941,                0.84742,                0.78506,                0.84405,                0.66616,                0.88219,                0.54232,                 1.2566,             0.00067471,             0.00067471,             0.00067471
                    121,                0.71433,                0.41322,                 1.0986,                0.78512,                0.82396,                0.85244,                0.67826,                 0.8936,                0.53023,                 1.2759,             0.00067104,             0.00067104,             0.00067104
                    122,                0.71269,                0.40291,                  1.105,                0.78166,                0.80928,                0.82521,                0.64976,                0.91799,                0.57253,                 1.3345,             0.00066738,             0.00066738,             0.00066738
                    123,                0.72448,                0.42928,                  1.094,                0.81291,                0.81851,                  0.842,                0.66852,                 0.8853,                0.55766,                 1.2859,             0.00066371,             0.00066371,             0.00066371
                    124,                0.70867,                0.40083,                 1.0903,                 0.8204,                0.77104,                0.78604,                0.60901,                0.90977,                0.64649,                 1.2735,             0.00066005,             0.00066005,             0.00066005
                    125,                0.72291,                0.40585,                  1.104,                0.87784,                 0.7743,                0.81744,                0.65798,                 0.8634,                0.59318,                 1.2442,             0.00065638,             0.00065638,             0.00065638
                    126,                0.71931,                0.40535,                 1.1046,                0.80243,                0.85381,                0.80886,                0.64934,                0.86415,                0.59164,                 1.2515,             0.00065271,             0.00065271,             0.00065271
                    127,                 0.7155,                0.40494,                 1.1037,                0.88031,                0.77211,                0.83843,                0.65308,                0.90189,                 0.5632,                  1.279,             0.00064905,             0.00064905,             0.00064905
                    128,                0.70572,                0.40675,                 1.0982,                0.88352,                0.81273,                0.84749,                0.67549,                0.86122,                0.54241,                 1.2771,             0.00064538,             0.00064538,             0.00064538
                    129,                0.69838,                 0.4151,                 1.0916,                0.77772,                0.82912,                0.84182,                0.67321,                0.88674,                0.56106,                 1.2988,             0.00064171,             0.00064171,             0.00064171
                    130,                0.70318,                0.40808,                 1.0905,                 0.8309,                0.80884,                0.84026,                0.66641,                0.89915,                0.59189,                 1.2972,             0.00063805,             0.00063805,             0.00063805
                    131,                0.69849,                0.41509,                 1.0953,                0.78146,                0.79864,                0.81987,                0.64579,                  0.901,                0.59357,                 1.2884,             0.00063438,             0.00063438,             0.00063438
                    132,                0.70888,                0.39767,                 1.0999,                0.78381,                0.85143,                0.84424,                0.66867,                0.90704,                0.57483,                 1.3101,             0.00063071,             0.00063071,             0.00063071
                    133,                0.71585,                0.40884,                 1.0958,                0.81823,                0.83238,                0.84348,                0.67074,                0.88607,                0.57283,                 1.2897,             0.00062705,             0.00062705,             0.00062705
                    134,                 0.6892,                0.38715,                 1.0817,                 0.8386,                 0.7613,                0.82499,                0.64468,                0.89699,                0.57463,                  1.286,             0.00062338,             0.00062338,             0.00062338
                    135,                0.69312,                0.40963,                 1.0911,                 0.8318,                0.81073,                0.84101,                0.66442,                0.90406,                0.56673,                 1.2983,             0.00061972,             0.00061972,             0.00061972
                    136,                0.69345,                0.40536,                 1.0894,                0.82694,                0.81185,                0.85049,                0.66201,                0.88847,                0.55524,                 1.2713,             0.00061605,             0.00061605,             0.00061605
                    137,                0.68216,                0.37809,                  1.082,                0.79119,                0.82331,                0.83258,                0.66112,                0.86479,                0.55475,                 1.2687,             0.00061238,             0.00061238,             0.00061238
                    138,                0.69499,                0.39287,                 1.0826,                0.88994,                0.77347,                 0.8206,                0.65054,                0.88703,                0.63328,                 1.3228,             0.00060872,             0.00060872,             0.00060872
                    139,                0.67979,                0.39314,                 1.0851,                0.86559,                0.81503,                0.84018,                0.67617,                0.87701,                0.57663,                 1.2644,             0.00060505,             0.00060505,             0.00060505
                    140,                0.68699,                0.40802,                 1.0894,                0.80652,                0.80906,                0.82532,                0.66066,                0.85987,                0.58485,                 1.2502,             0.00060138,             0.00060138,             0.00060138
                    141,                 0.6835,                0.38739,                 1.0732,                0.81837,                0.84771,                 0.8546,                0.69482,                0.82979,                0.53703,                 1.2676,             0.00059772,             0.00059772,             0.00059772
                    142,                 0.6729,                0.38212,                  1.072,                0.90669,                0.81703,                0.85251,                0.68226,                0.84026,                0.54256,                 1.2631,             0.00059405,             0.00059405,             0.00059405
                    143,                0.67313,                0.38468,                 1.0756,                 0.7991,                0.85381,                0.83804,                0.66766,                0.88255,                0.56605,                   1.29,             0.00059039,             0.00059039,             0.00059039
                    144,                0.68153,                0.37995,                 1.0799,                0.88766,                 0.8112,                0.83885,                0.67501,                0.87276,                0.56124,                 1.3257,             0.00058672,             0.00058672,             0.00058672
                    145,                0.66324,                0.38163,                 1.0769,                0.85397,                0.82204,                0.83557,                0.67553,                0.84744,                0.57392,                 1.2993,             0.00058305,             0.00058305,             0.00058305
                    146,                0.66763,                0.37813,                 1.0859,                0.87121,                0.82074,                 0.8565,                0.68704,                0.84015,                0.53909,                 1.2724,             0.00057939,             0.00057939,             0.00057939
                    147,                0.66321,                0.38314,                 1.0672,                0.87073,                0.81883,                0.86725,                0.71032,                 0.8271,                0.52449,                 1.2446,             0.00057572,             0.00057572,             0.00057572
                    148,                0.64422,                0.36843,                 1.0634,                0.89195,                0.78951,                0.84515,                0.67717,                0.88624,                0.57247,                 1.3531,             0.00057205,             0.00057205,             0.00057205
                    149,                0.67573,                0.38666,                 1.0765,                0.87452,                 0.8112,                 0.8489,                0.67951,                0.86746,                0.55877,                 1.3032,             0.00056839,             0.00056839,             0.00056839
                    150,                0.65479,                0.38259,                 1.0651,                0.89725,                 0.7892,                0.83772,                0.67348,                0.84087,                0.57523,                 1.2869,             0.00056472,             0.00056472,             0.00056472
                    151,                0.66041,                0.36675,                   1.07,                 0.8608,                0.79717,                0.82829,                0.65923,                0.85115,                0.58308,                  1.278,             0.00056105,             0.00056105,             0.00056105
                    152,                 0.6528,                0.36224,                  1.061,                0.87303,                0.80218,                0.84292,                0.66757,                0.84286,                0.56135,                  1.293,             0.00055739,             0.00055739,             0.00055739
                    153,                0.65692,                0.36586,                 1.0681,                0.91689,                0.80993,                0.82733,                 0.6752,                0.84912,                0.57032,                 1.2814,             0.00055372,             0.00055372,             0.00055372
                    154,                0.64483,                0.37381,                 1.0587,                0.83126,                0.85994,                0.85128,                0.68551,                0.83892,                 0.5395,                  1.284,             0.00055006,             0.00055006,             0.00055006
                    155,                 0.6482,                0.37297,                 1.0751,                0.85703,                0.78951,                0.83241,                0.66378,                0.85149,                0.56101,                 1.2733,             0.00054639,             0.00054639,             0.00054639
                    156,                0.65737,                0.37611,                 1.0642,                0.86043,                0.81821,                0.84388,                0.67387,                0.82736,                0.52811,                 1.2695,             0.00054272,             0.00054272,             0.00054272
