                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 1.0618,                 0.7642,                 1.3049,                0.38591,                0.88903,                0.51743,                0.32552,                 1.2442,                0.87545,                 1.4502,              0.0010157,              0.0010157,              0.0010157
                     15,                 1.0558,                0.76216,                 1.3195,                0.42823,                0.84948,                0.53206,                0.36992,                 1.1554,                0.82112,                 1.3921,              0.0010083,              0.0010083,              0.0010083
                     16,                 1.0573,                0.74272,                 1.3085,                0.43693,                0.94068,                0.53097,                0.35843,                 1.1419,                0.82091,                 1.3625,               0.001001,               0.001001,               0.001001
                     17,                 1.0524,                0.75519,                 1.3058,                0.45592,                0.91581,                0.51539,                0.33949,                 1.2119,                 0.8387,                 1.4257,             0.00099368,             0.00099368,             0.00099368
                     18,                 1.0033,                0.71117,                 1.2714,                0.44781,                0.82653,                0.51471,                0.34174,                 1.1787,                0.81986,                 1.3926,             0.00098635,             0.00098635,             0.00098635
                     19,                0.99582,                0.72191,                 1.2796,                0.47553,                0.84055,                0.52931,                0.35672,                 1.1667,                0.80014,                 1.4002,             0.00097901,             0.00097901,             0.00097901
                     20,                 1.0241,                0.72376,                 1.2863,                0.46725,                0.77422,                0.51219,                0.32493,                 1.3585,                0.87752,                 1.5354,             0.00097168,             0.00097168,             0.00097168
                     21,                  1.041,                0.71866,                    1.3,                0.48631,                 0.8801,                 0.5571,                0.37437,                 1.2487,                0.81083,                 1.4136,             0.00096435,             0.00096435,             0.00096435
                     22,                 1.0109,                0.69124,                 1.2834,                0.48624,                0.75127,                0.58647,                0.39455,                 1.2098,                0.80262,                 1.4169,             0.00095702,             0.00095702,             0.00095702
                     23,                0.99454,                0.68912,                 1.2752,                 0.4546,                0.67746,                0.52358,                0.30885,                 1.4142,                 0.8909,                  1.619,             0.00094968,             0.00094968,             0.00094968
                     24,                0.98721,                0.69772,                 1.2637,                0.49017,                0.76403,                0.55012,                 0.3537,                 1.2697,                0.82534,                 1.4672,             0.00094235,             0.00094235,             0.00094235
                     25,                0.98056,                0.68873,                 1.2499,                 0.5445,                0.68685,                 0.6366,                0.43664,                 1.1264,                0.78801,                 1.4116,             0.00093502,             0.00093502,             0.00093502
                     26,                0.96543,                 0.6602,                 1.2485,                0.53135,                0.78188,                0.64513,                0.43455,                 1.2798,                0.77005,                  1.462,             0.00092769,             0.00092769,             0.00092769
                     27,                0.96032,                0.67032,                 1.2517,                0.53926,                0.74042,                0.60078,                0.42318,                 1.1068,                0.76079,                 1.3689,             0.00092035,             0.00092035,             0.00092035
                     28,                0.96059,                0.65801,                  1.239,                0.55368,                0.77716,                0.60653,                0.43629,                 1.0611,                0.75312,                 1.3791,             0.00091302,             0.00091302,             0.00091302
                     29,                0.96921,                0.66549,                  1.263,                0.60892,                0.72726,                0.67848,                0.43626,                 1.3362,                0.78359,                 1.5009,             0.00090569,             0.00090569,             0.00090569
                     30,                0.95469,                0.64754,                 1.2406,                0.64224,                0.64604,                0.65551,                0.44522,                 1.1849,                0.75643,                 1.4014,             0.00089835,             0.00089835,             0.00089835
                     31,                0.95779,                0.63022,                 1.2438,                  0.583,                0.74042,                0.67645,                0.49577,                 1.0017,                0.68371,                 1.2807,             0.00089102,             0.00089102,             0.00089102
                     32,                 0.9518,                0.60455,                 1.2529,                0.64353,                0.57653,                0.61562,                 0.4184,                   1.15,                0.86244,                 1.3785,             0.00088369,             0.00088369,             0.00088369
                     33,                0.94006,                0.63253,                 1.2244,                0.63585,                0.75387,                0.73359,                0.53555,                  1.048,                0.66241,                 1.3039,             0.00087636,             0.00087636,             0.00087636
                     34,                0.95085,                0.63159,                 1.2466,                0.63344,                0.70662,                0.68981,                0.49562,                  1.077,                0.71579,                 1.3276,             0.00086902,             0.00086902,             0.00086902
                     35,                0.95322,                0.62428,                 1.2326,                0.61773,                0.71747,                0.67893,                0.50209,                 1.0274,                0.70615,                 1.3059,             0.00086169,             0.00086169,             0.00086169
                     36,                0.92654,                0.62072,                 1.2278,                 0.7466,                0.59807,                0.65627,                0.46952,                 1.1239,                0.79701,                 1.4069,             0.00085436,             0.00085436,             0.00085436
                     37,                0.92391,                0.62973,                 1.2223,                0.67276,                0.66899,                0.69053,                0.51728,                 1.0091,                 0.6962,                 1.3037,             0.00084703,             0.00084703,             0.00084703
                     38,                0.91345,                0.61282,                 1.2176,                0.61995,                0.69068,                0.69332,                0.48467,                 1.0902,                0.73298,                 1.3507,             0.00083969,             0.00083969,             0.00083969
                     39,                0.91614,                0.60675,                 1.2089,                0.74786,                 0.7384,                0.76199,                0.56277,                 1.0599,                0.70311,                 1.3196,             0.00083236,             0.00083236,             0.00083236
                     40,                0.92342,                0.60315,                 1.2184,                0.62613,                0.74632,                0.67743,                0.49953,                 1.0831,                0.69608,                 1.3569,             0.00082503,             0.00082503,             0.00082503
                     41,                0.91207,                0.58522,                 1.2192,                0.69087,                0.69195,                0.73817,                0.55018,                 1.0346,                0.66094,                 1.3117,              0.0008177,              0.0008177,              0.0008177
                     42,                0.90054,                0.60178,                 1.2053,                0.67925,                0.70662,                0.72199,                0.50768,                 1.1773,                0.76898,                 1.4064,             0.00081036,             0.00081036,             0.00081036
                     43,                0.91866,                0.62518,                 1.2371,                0.66653,                0.81023,                0.74796,                0.52469,                 1.1575,                0.66291,                 1.3843,             0.00080303,             0.00080303,             0.00080303
                     44,                0.89075,                0.57559,                 1.1989,                0.77438,                0.73724,                0.76916,                 0.5695,                 1.0375,                0.63157,                 1.3029,              0.0007957,              0.0007957,              0.0007957
                     45,                0.88775,                0.58076,                 1.2139,                0.68814,                0.70662,                0.69268,                0.50695,                 1.0561,                0.72665,                 1.3078,             0.00078837,             0.00078837,             0.00078837
                     46,                 0.8784,                0.55536,                 1.1931,                0.61557,                0.72256,                0.73397,                 0.5371,                 1.0404,                0.73024,                 1.3374,             0.00078103,             0.00078103,             0.00078103
                     47,                0.89791,                0.57368,                 1.2096,                0.65631,                0.74919,                0.73685,                0.54369,                 1.0542,                0.66928,                 1.3228,              0.0007737,              0.0007737,              0.0007737
                     48,                0.88183,                0.57638,                  1.191,                0.70802,                0.70449,                0.72628,                0.55088,                0.97805,                0.68278,                 1.3128,             0.00076637,             0.00076637,             0.00076637
                     49,                0.90562,                0.59498,                 1.2134,                0.71404,                0.67602,                0.71586,                0.53814,                 1.0048,                0.69465,                  1.296,             0.00075904,             0.00075904,             0.00075904
                     50,                0.86265,                0.55702,                 1.1879,                0.78963,                0.72958,                0.78729,                0.58801,                0.99152,                0.60866,                 1.2653,              0.0007517,              0.0007517,              0.0007517
                     51,                0.86535,                0.54376,                 1.1795,                0.72645,                0.74808,                0.79186,                0.59203,                 1.0097,                0.62471,                 1.2994,             0.00074437,             0.00074437,             0.00074437
                     52,                0.86152,                0.55011,                 1.1856,                0.74411,                0.76146,                0.76997,                0.58053,                  1.027,                0.62566,                 1.2865,             0.00073704,             0.00073704,             0.00073704
                     53,                0.87472,                0.56243,                 1.1931,                0.76561,                0.76403,                0.80584,                0.62308,                0.98593,                0.58716,                 1.2685,              0.0007297,              0.0007297,              0.0007297
                     54,                0.85946,                0.52483,                 1.1879,                0.74528,                0.73948,                0.78981,                0.58407,                 1.0383,                0.63671,                  1.301,             0.00072237,             0.00072237,             0.00072237
                     55,                0.85767,                0.52919,                   1.18,                0.80161,                0.73851,                0.77443,                0.55215,                 1.1249,                0.63866,                 1.3848,             0.00071504,             0.00071504,             0.00071504
                     56,                0.86935,                0.55562,                 1.1891,                0.75748,                0.72362,                0.75746,                0.56033,                 1.0616,                0.68463,                 1.3103,             0.00070771,             0.00070771,             0.00070771
                     57,                0.85045,                0.54008,                 1.1851,                0.73029,                0.71938,                0.75752,                0.54155,                 1.1843,                0.68986,                 1.3896,             0.00070037,             0.00070037,             0.00070037
                     58,                 0.8708,                0.53776,                 1.1882,                0.69194,                0.76338,                0.76786,                0.57569,                0.97755,                0.62316,                 1.2779,             0.00069304,             0.00069304,             0.00069304
                     59,                0.83604,                0.53066,                  1.164,                0.67883,                0.78523,                0.78013,                 0.5728,                 1.0831,                 0.6794,                 1.3394,             0.00068571,             0.00068571,             0.00068571
                     60,                0.83787,                0.51409,                 1.1679,                 0.7315,                0.72575,                 0.7626,                0.57596,                 1.0104,                0.62332,                 1.2963,             0.00067838,             0.00067838,             0.00067838
                     61,                0.84743,                0.51516,                 1.1781,                0.80399,                0.64221,                0.69736,                0.53894,                0.94702,                0.69527,                 1.2596,             0.00067104,             0.00067104,             0.00067104
                     62,                0.82359,                0.51588,                 1.1612,                0.72201,                0.78829,                0.78371,                0.58795,                 1.0103,                0.61822,                 1.2958,             0.00066371,             0.00066371,             0.00066371
                     63,                0.82976,                0.52074,                 1.1573,                0.65571,                0.75903,                0.73367,                0.56612,                0.93258,                0.67229,                 1.2717,             0.00065638,             0.00065638,             0.00065638
                     64,                0.81755,                0.50607,                 1.1617,                0.76691,                0.77104,                0.81057,                0.58652,                 1.1412,                0.62962,                 1.3943,             0.00064905,             0.00064905,             0.00064905
                     65,                0.81505,                0.52075,                 1.1625,                0.74922,                0.68685,                 0.7556,                  0.568,                0.97893,                 0.6509,                 1.2766,             0.00064171,             0.00064171,             0.00064171
                     66,                0.81492,                0.52065,                 1.1581,                0.82104,                0.73084,                0.78955,                0.60474,                0.94249,                0.58925,                 1.2708,             0.00063438,             0.00063438,             0.00063438
                     67,                 0.8178,                0.50212,                  1.156,                0.75135,                0.77406,                0.82211,                0.63344,                0.95595,                0.60612,                  1.307,             0.00062705,             0.00062705,             0.00062705
                     68,                0.81093,                0.50729,                 1.1592,                0.72454,                0.81886,                0.82276,                 0.6226,                0.97106,                0.60968,                 1.2975,             0.00061972,             0.00061972,             0.00061972
                     69,                0.80058,                0.49052,                 1.1369,                0.80934,                0.78527,                0.82041,                 0.6305,                0.97644,                0.59757,                 1.3085,             0.00061238,             0.00061238,             0.00061238
                     70,                0.81005,                0.50048,                 1.1456,                0.82295,                0.78698,                0.83856,                 0.6499,                0.95624,                0.58709,                 1.2652,             0.00060505,             0.00060505,             0.00060505
                     71,                0.80664,                0.47636,                 1.1595,                0.74644,                0.77484,                 0.7865,                0.60787,                  0.947,                0.61776,                 1.3306,             0.00059772,             0.00059772,             0.00059772
                     72,                0.78661,                0.47506,                 1.1453,                0.82855,                0.73149,                0.80202,                0.62534,                0.91618,                0.60709,                 1.2505,             0.00059039,             0.00059039,             0.00059039
                     73,                0.78605,                0.47799,                 1.1373,                0.80612,                0.76216,                 0.8353,                0.63874,                0.92574,                0.57671,                 1.2727,             0.00058305,             0.00058305,             0.00058305
                     74,                0.78707,                 0.4786,                 1.1475,                0.89455,                0.77932,                0.84647,                0.65137,                0.95669,                0.56387,                 1.3328,             0.00057572,             0.00057572,             0.00057572
                     75,                0.78971,                0.48847,                 1.1513,                0.71727,                0.78698,                0.80292,                 0.6135,                0.94459,                0.60923,                 1.2506,             0.00056839,             0.00056839,             0.00056839
                     76,                0.77856,                0.47669,                 1.1349,                0.83143,                0.79234,                0.85198,                0.64292,                 0.9959,                0.54984,                 1.2983,             0.00056105,             0.00056105,             0.00056105
                     77,                0.79306,                0.47589,                 1.1427,                0.73253,                0.80484,                0.80726,                 0.5979,                 1.0295,                0.59472,                 1.3408,             0.00055372,             0.00055372,             0.00055372
                     78,                0.76485,                0.47294,                 1.1259,                0.83773,                0.75318,                 0.8293,                0.64517,                0.94091,                0.60753,                 1.3133,             0.00054639,             0.00054639,             0.00054639
                     79,                0.77216,                0.45271,                 1.1254,                0.80714,                 0.7812,                0.81522,                0.62518,                 0.9082,                0.57971,                 1.2449,             0.00053906,             0.00053906,             0.00053906
                     80,                0.76417,                0.46392,                 1.1227,                0.80229,                 0.7547,                0.82276,                0.64264,                0.92355,                0.56934,                 1.2792,             0.00053172,             0.00053172,             0.00053172
                     81,                0.75054,                 0.4632,                 1.1256,                 0.8489,                 0.7733,                0.85247,                0.65618,                0.96219,                0.57163,                 1.2972,             0.00052439,             0.00052439,             0.00052439
                     82,                 0.7497,                0.45615,                 1.1234,                0.74008,                0.81185,                0.83175,                0.65387,                0.92514,                0.57436,                 1.2562,             0.00051706,             0.00051706,             0.00051706
                     83,                 0.7561,                0.45002,                 1.1173,                 0.8271,                0.78157,                0.83171,                0.65804,                  0.894,                0.55315,                 1.2479,             0.00050973,             0.00050973,             0.00050973
                     84,                0.73902,                 0.4332,                 1.1172,                0.81476,                0.77173,                0.82603,                0.65572,                0.90749,                0.59572,                 1.2631,             0.00050239,             0.00050239,             0.00050239
                     85,                0.74192,                0.43542,                 1.1194,                0.85016,                0.79041,                0.85122,                0.67436,                0.88838,                0.52703,                 1.2288,             0.00049506,             0.00049506,             0.00049506
                     86,                0.76632,                0.44545,                  1.135,                0.82761,                0.80029,                0.85431,                0.65506,                0.93327,                0.52721,                 1.3057,             0.00048773,             0.00048773,             0.00048773
                     87,                0.73294,                0.42288,                 1.1151,                0.82971,                0.78951,                0.84878,                0.66412,                0.91498,                0.53854,                 1.2838,              0.0004804,              0.0004804,              0.0004804
                     88,                0.73272,                0.42616,                 1.1121,                0.86369,                0.77422,                0.84263,                0.67119,                0.91686,                0.54882,                 1.2512,             0.00047306,             0.00047306,             0.00047306
                     89,                0.72845,                0.42872,                 1.1064,                0.90123,                0.76847,                0.84766,                0.66696,                0.88477,                0.53188,                 1.2608,             0.00046573,             0.00046573,             0.00046573
                     90,                0.73449,                0.42965,                 1.1106,                0.85457,                0.72761,                0.80012,                0.61813,                0.92864,                0.60323,                   1.32,              0.0004584,              0.0004584,              0.0004584
                     91,                0.72955,                0.43262,                 1.1101,                0.82781,                0.81269,                0.85061,                0.66378,                0.87435,                0.54115,                 1.2499,             0.00045107,             0.00045107,             0.00045107
                     92,                0.72629,                0.41902,                 1.1063,                0.83094,                 0.8035,                0.83477,                0.65046,                0.90214,                 0.5611,                 1.2669,             0.00044373,             0.00044373,             0.00044373
                     93,                0.70807,                0.41522,                 1.1047,                0.78474,                0.79591,                0.82385,                0.65338,                0.88227,                0.60319,                  1.249,              0.0004364,              0.0004364,              0.0004364
                     94,                0.73769,                0.42374,                 1.1132,                0.93012,                 0.7786,                0.87015,                0.67941,                 0.9267,                0.53256,                 1.2869,             0.00042907,             0.00042907,             0.00042907
                     95,                0.72033,                 0.4137,                 1.0998,                0.81092,                0.78698,                0.83461,                0.65391,                0.93083,                0.63551,                 1.2863,             0.00042174,             0.00042174,             0.00042174
                     96,                0.72015,                0.41553,                 1.0969,                0.82815,                0.80484,                0.82196,                0.64316,                0.89308,                 0.6158,                 1.2794,              0.0004144,              0.0004144,              0.0004144
                     97,                0.69944,                0.40992,                 1.1064,                0.85326,                0.80162,                0.85958,                0.67347,                0.88999,                0.52057,                 1.2874,             0.00040707,             0.00040707,             0.00040707
                     98,                0.71567,                0.40967,                 1.1005,                 0.8646,                0.84033,                0.87773,                 0.6976,                 0.8977,                0.49772,                  1.298,             0.00039974,             0.00039974,             0.00039974
                     99,                  0.701,                0.41367,                  1.091,                0.86855,                0.80484,                0.85703,                0.67241,                0.90828,                0.55285,                 1.2757,             0.00039241,             0.00039241,             0.00039241
                    100,                0.69947,                0.40985,                 1.0918,                0.86561,                0.77107,                0.81925,                0.64849,                 0.8775,                0.58477,                 1.2648,             0.00038507,             0.00038507,             0.00038507
                    101,                0.68214,                0.40159,                 1.0872,                0.86617,                0.79276,                0.84881,                0.66802,                0.87241,                0.55355,                  1.266,             0.00037774,             0.00037774,             0.00037774
                    102,                0.70649,                0.40358,                 1.0965,                0.81123,                0.82468,                0.85474,                0.67246,                0.89394,                0.55001,                 1.2974,             0.00037041,             0.00037041,             0.00037041
                    103,                0.68627,                0.38932,                 1.0905,                0.82518,                  0.845,                0.86556,                0.68446,                0.88151,                0.51476,                 1.2838,             0.00036307,             0.00036307,             0.00036307
                    104,                0.66655,                0.38571,                 1.0727,                0.78738,                0.84565,                0.85515,                 0.6685,                0.92233,                 0.5463,                 1.3147,             0.00035574,             0.00035574,             0.00035574
                    105,                0.67582,                0.38851,                 1.0834,                0.80121,                0.88739,                0.86146,                0.68531,                0.88908,                0.52917,                 1.3099,             0.00034841,             0.00034841,             0.00034841
                    106,                0.67363,                0.38651,                 1.0714,                0.84674,                0.83842,                 0.8581,                 0.6813,                0.87885,                0.53805,                 1.2901,             0.00034108,             0.00034108,             0.00034108
                    107,                0.66801,                0.37377,                  1.083,                0.84488,                0.82444,                 0.8737,                0.70326,                0.84778,                0.50832,                 1.2536,             0.00033374,             0.00033374,             0.00033374
                    108,                0.66413,                0.37062,                 1.0676,                0.87179,                0.78545,                 0.8229,                0.66478,                0.86416,                0.59709,                 1.2474,             0.00032641,             0.00032641,             0.00032641
                    109,                0.66931,                0.38381,                 1.0818,                0.82833,                0.82268,                0.84556,                0.66338,                0.87171,                0.52919,                 1.2703,             0.00031908,             0.00031908,             0.00031908
                    110,                0.64914,                0.37474,                 1.0664,                0.86757,                0.83864,                 0.8687,                 0.6953,                0.85045,                0.52132,                 1.2405,             0.00031175,             0.00031175,             0.00031175
                    111,                0.65891,                0.37395,                 1.0659,                0.86292,                0.84831,                0.87029,                0.69476,                0.84971,                0.49963,                 1.2549,             0.00030441,             0.00030441,             0.00030441
                    112,                 0.6647,                0.38672,                 1.0741,                0.81476,                0.84424,                 0.8524,                0.67185,                0.86245,                0.54629,                   1.29,             0.00029708,             0.00029708,             0.00029708
                    113,                0.65804,                0.36796,                 1.0702,                0.84424,                0.82214,                0.87209,                0.69169,                0.86511,                0.50629,                 1.2873,             0.00028975,             0.00028975,             0.00028975
                    114,                0.65152,                0.37135,                 1.0737,                0.89154,                 0.8061,                 0.8619,                0.67618,                0.85798,                0.52993,                 1.2741,             0.00028242,             0.00028242,             0.00028242
                    115,                 0.6578,                0.37934,                  1.076,                0.82209,                0.85436,                0.87537,                0.69276,                0.84951,                0.50483,                 1.2822,             0.00027508,             0.00027508,             0.00027508
                    116,                0.64719,                0.36226,                  1.065,                 0.8346,                0.85307,                0.86361,                0.68644,                  0.859,                0.53404,                 1.2919,             0.00026775,             0.00026775,             0.00026775
                    117,                0.65649,                0.36536,                 1.0755,                0.83371,                0.83097,                 0.8424,                0.66643,                0.85794,                0.55756,                 1.2993,             0.00026042,             0.00026042,             0.00026042
                    118,                0.65442,                0.37271,                 1.0658,                0.89336,                0.79224,                0.83575,                0.66344,                0.84975,                0.59052,                 1.2663,             0.00025309,             0.00025309,             0.00025309
                    119,                0.64172,                0.37814,                 1.0649,                0.81256,                0.84182,                0.84559,                0.67377,                0.85899,                0.55368,                 1.2764,             0.00024575,             0.00024575,             0.00024575
                    120,                0.61848,                0.35507,                 1.0457,                0.83225,                0.83834,                0.86379,                0.70412,                0.83771,                0.52237,                 1.2536,             0.00023842,             0.00023842,             0.00023842
                    121,                0.62866,                0.35166,                 1.0515,                0.83565,                0.85837,                0.87685,                0.70256,                0.84936,                0.51126,                 1.2867,             0.00023109,             0.00023109,             0.00023109
                    122,                0.62049,                0.34373,                 1.0553,                0.87102,                0.83289,                0.86739,                 0.7036,                0.85355,                0.53633,                 1.2774,             0.00022376,             0.00022376,             0.00022376
                    123,                0.62547,                0.35346,                 1.0436,                0.86437,                 0.8399,                0.86251,                0.70527,                0.85063,                0.53743,                 1.2982,             0.00021642,             0.00021642,             0.00021642
                    124,                0.62169,                0.33856,                 1.0449,                0.88696,                0.81438,                0.87035,                0.70927,                0.82878,                0.51189,                 1.2467,             0.00020909,             0.00020909,             0.00020909
                    125,                0.63384,                0.34318,                 1.0536,                0.83566,                0.81926,                0.83874,                0.68455,                 0.8163,                0.54326,                 1.2558,             0.00020176,             0.00020176,             0.00020176
                    126,                0.63309,                0.34814,                 1.0591,                0.87235,                0.82906,                0.85384,                0.68859,                 0.8416,                0.53563,                 1.2712,             0.00019442,             0.00019442,             0.00019442
                    127,                0.62076,                 0.3436,                 1.0541,                0.89791,                0.82784,                0.85878,                0.69361,                0.85205,                0.52289,                 1.2867,             0.00018709,             0.00018709,             0.00018709
                    128,                0.61551,                0.34261,                 1.0534,                0.85512,                0.83035,                0.86162,                0.70243,                0.82745,                0.53396,                 1.2648,             0.00017976,             0.00017976,             0.00017976
                    129,                0.60643,                0.34463,                 1.0409,                0.83478,                0.86987,                0.87062,                0.70691,                0.83812,                0.51337,                 1.2791,             0.00017243,             0.00017243,             0.00017243
                    130,                0.61543,                0.34343,                 1.0473,                0.89251,                0.83097,                0.88119,                0.71947,                0.83169,                0.50736,                 1.2706,             0.00016509,             0.00016509,             0.00016509
                    131,                0.60186,                 0.3428,                 1.0372,                0.86261,                0.83914,                0.86063,                0.69818,                0.83044,                  0.528,                 1.2756,             0.00015776,             0.00015776,             0.00015776
                    132,                0.61745,                0.33872,                 1.0508,                0.91692,                0.80164,                0.86723,                0.70583,                0.83416,                0.52066,                 1.2927,             0.00015043,             0.00015043,             0.00015043
                    133,                0.62023,                0.34417,                  1.046,                0.88009,                0.84308,                0.87451,                0.71032,                0.82719,                0.51701,                  1.289,              0.0001431,              0.0001431,              0.0001431
                    134,                 0.5962,                0.31924,                 1.0344,                0.88619,                0.85205,                0.87615,                0.71414,                0.82197,                0.49679,                 1.2903,             0.00013576,             0.00013576,             0.00013576
                    135,                0.58442,                0.33276,                  1.035,                0.90074,                0.83959,                0.87711,                0.70996,                 0.8322,                0.50699,                 1.3046,             0.00012843,             0.00012843,             0.00012843
                    136,                0.59251,                0.32332,                 1.0359,                0.87988,                0.85945,                0.88165,                0.71858,                0.80787,                0.50174,                 1.2645,              0.0001211,              0.0001211,              0.0001211
                    137,                0.59164,                0.31971,                 1.0354,                0.86312,                0.86133,                 0.8865,                0.72676,                0.80852,                0.49666,                 1.2721,             0.00011377,             0.00011377,             0.00011377
                    138,                 0.5987,                0.32898,                 1.0329,                0.84865,                0.86126,                0.87166,                0.71309,                0.82144,                0.50627,                 1.2954,             0.00010643,             0.00010643,             0.00010643
                    139,                0.57753,                0.31644,                 1.0356,                 0.8532,                 0.8511,                0.86295,                0.70828,                0.82396,                0.51846,                 1.2821,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    140,                0.57717,                0.32319,                 1.0329,                0.84298,                0.85438,                0.85862,                0.70816,                0.81356,                0.52316,                 1.2711,             9.1769e-05,             9.1769e-05,             9.1769e-05
                    141,                0.57427,                0.27599,                 1.0544,                0.85561,                0.82727,                0.81488,                0.65238,                0.84738,                0.54404,                  1.337,             8.4436e-05,             8.4436e-05,             8.4436e-05
                    142,                 0.5181,                0.24334,                 1.0089,                0.86439,                 0.8399,                0.84699,                0.67455,                0.84606,                0.53987,                 1.3237,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    143,                0.52016,                0.24597,                 1.0157,                0.86955,                 0.8737,                0.86933,                0.69519,                0.83096,                 0.5041,                 1.3003,             6.9771e-05,             6.9771e-05,             6.9771e-05
                    144,                0.50641,                0.23787,                  1.006,                0.84455,                0.84373,                0.85752,                0.69199,                0.82229,                0.53922,                 1.2811,             6.2438e-05,             6.2438e-05,             6.2438e-05
                    145,                0.51365,                0.23729,                 1.0038,                0.85714,                0.85757,                0.86494,                0.69556,                0.83725,                0.52116,                 1.3005,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    146,                0.50175,                0.23425,                0.99847,                0.86471,                0.85137,                0.86966,                0.70657,                0.82141,                0.51318,                 1.2827,             4.7773e-05,             4.7773e-05,             4.7773e-05
                    147,                0.49427,                0.22677,                0.98919,                0.86796,                0.85967,                0.86975,                0.70368,                0.82112,                0.51463,                 1.2917,              4.044e-05,              4.044e-05,              4.044e-05
                    148,                0.49653,                0.22816,                0.99616,                0.85908,                 0.8538,                0.86858,                0.70238,                0.81251,                0.51956,                 1.2854,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    149,                0.49591,                0.22634,                0.98832,                0.86866,                0.85955,                0.86965,                0.70398,                0.81231,                0.51721,                 1.2829,             2.5775e-05,             2.5775e-05,             2.5775e-05
                    150,                0.48761,                0.22444,                0.98065,                0.86749,                0.85558,                   0.87,                0.70672,                0.81688,                 0.5195,                 1.2904,             1.8443e-05,             1.8443e-05,             1.8443e-05
