                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    145,                0.62293,                0.34681,                 1.0525,                0.87444,                0.78159,                0.81506,                0.66736,                0.84474,                 0.5978,                 1.3021,             0.00031908,             0.00031908,             0.00031908
                    146,                0.61609,                0.33955,                 1.0559,                0.84194,                 0.8368,                0.82489,                0.67497,                 0.8176,                0.55012,                 1.2518,             0.00031358,             0.00031358,             0.00031358
                    147,                0.62353,                  0.363,                 1.0489,                0.87585,                0.79868,                0.84076,                0.69275,                 0.8242,                0.54541,                 1.2651,             0.00030808,             0.00030808,             0.00030808
                    148,                0.59757,                0.34476,                 1.0394,                0.84262,                0.79909,                0.83098,                0.68837,                0.83853,                0.56792,                 1.3191,             0.00030258,             0.00030258,             0.00030258
                    149,                0.62388,                0.36089,                 1.0512,                0.83152,                0.81262,                 0.8133,                0.66933,                0.83447,                0.57452,                 1.2952,             0.00029708,             0.00029708,             0.00029708
                    150,                0.60014,                0.34755,                 1.0365,                0.87216,                0.83672,                0.84696,                0.70351,                 0.8136,                0.51821,                 1.2787,             0.00029158,             0.00029158,             0.00029158
                    151,                0.59796,                0.32638,                  1.038,                0.89056,                 0.8061,                 0.8194,                0.67537,                0.79628,                  0.539,                 1.2491,             0.00028608,             0.00028608,             0.00028608
                    152,                0.60675,                0.33269,                 1.0365,                0.90143,                0.81977,                0.84402,                0.69268,                0.81874,                0.51932,                 1.2877,             0.00028058,             0.00028058,             0.00028058
                    153,                0.60885,                0.32997,                 1.0411,                0.84763,                0.82742,                 0.8285,                 0.6833,                 0.8173,                0.56092,                 1.2789,             0.00027508,             0.00027508,             0.00027508
                    154,                0.59395,                0.33004,                 1.0345,                0.90987,                0.80101,                0.84987,                0.70667,                0.80118,                0.53233,                 1.2646,             0.00026958,             0.00026958,             0.00026958
                    155,                0.59088,                0.33149,                 1.0455,                0.89961,                0.79016,                0.83286,                0.67818,                0.80669,                0.53808,                 1.2573,             0.00026408,             0.00026408,             0.00026408
                    156,                0.59231,                0.32758,                 1.0287,                0.84736,                0.84182,                0.86584,                0.71422,                0.81806,                0.51232,                 1.2823,             0.00025859,             0.00025859,             0.00025859
                    157,                0.59271,                0.33227,                 1.0365,                0.87856,                0.82396,                0.85899,                0.71493,                0.79152,                0.52549,                 1.2503,             0.00025309,             0.00025309,             0.00025309
                    158,                0.59035,                0.33211,                 1.0354,                0.92242,                 0.8162,                0.85597,                0.71211,                0.80434,                0.51666,                 1.2643,             0.00024759,             0.00024759,             0.00024759
                    159,                0.59937,                0.33206,                 1.0355,                0.84678,                0.84756,                0.85106,                0.70735,                0.80679,                  0.547,                 1.2818,             0.00024209,             0.00024209,             0.00024209
                    160,                0.58954,                0.33322,                 1.0376,                0.83713,                0.83864,                0.83969,                0.69452,                0.78003,                0.53026,                 1.2526,             0.00023659,             0.00023659,             0.00023659
                    161,                0.57662,                0.32156,                 1.0348,                 0.8632,                0.82397,                0.84692,                0.70561,                0.79199,                0.54147,                 1.2601,             0.00023109,             0.00023109,             0.00023109
                    162,                0.58192,                0.32239,                 1.0321,                0.86302,                0.82775,                0.83354,                 0.6906,                 0.7993,                0.56224,                 1.2589,             0.00022559,             0.00022559,             0.00022559
                    163,                0.57613,                 0.3167,                 1.0231,                0.84626,                0.82396,                0.84516,                0.70749,                0.78995,                0.54281,                 1.2603,             0.00022009,             0.00022009,             0.00022009
                    164,                0.58794,                0.33464,                  1.033,                0.87376,                0.81312,                0.84442,                0.71076,                0.78566,                0.54795,                  1.261,             0.00021459,             0.00021459,             0.00021459
                    165,                0.56926,                0.31023,                 1.0085,                0.86954,                0.84565,                0.86301,                0.71833,                0.77637,                0.51099,                 1.2619,             0.00020909,             0.00020909,             0.00020909
                    166,                0.56148,                0.31579,                 1.0209,                0.87086,                 0.8146,                0.83476,                0.69982,                0.79957,                0.56723,                 1.2925,             0.00020359,             0.00020359,             0.00020359
                    167,                0.57163,                0.31655,                 1.0222,                0.91219,                0.80292,                0.83389,                0.69985,                0.77583,                0.55409,                 1.2615,             0.00019809,             0.00019809,             0.00019809
                    168,                 0.5549,                0.30591,                 1.0211,                0.88575,                0.80167,                0.82661,                0.69251,                0.79773,                0.56008,                 1.2765,             0.00019259,             0.00019259,             0.00019259
                    169,                0.55479,                0.31896,                 1.0163,                0.89328,                0.82714,                0.83636,                0.70143,                0.79326,                0.54248,                 1.2817,             0.00018709,             0.00018709,             0.00018709
                    170,                 0.5595,                0.31109,                 1.0148,                0.86557,                0.79647,                0.83751,                0.70173,                0.77954,                0.54936,                 1.2563,             0.00018159,             0.00018159,             0.00018159
                    171,                 0.5378,                0.29128,                 1.0033,                0.88878,                0.80656,                0.83092,                0.69743,                0.78488,                0.54155,                 1.2498,             0.00017609,             0.00017609,             0.00017609
                    172,                0.55307,                0.31058,                  1.013,                0.87332,                0.80101,                0.83734,                0.70346,                0.78575,                 0.5571,                 1.2606,             0.00017059,             0.00017059,             0.00017059
                    173,                 0.5532,                 0.3049,                 1.0143,                0.86807,                0.82145,                0.83076,                0.69836,                0.78336,                0.54026,                  1.265,             0.00016509,             0.00016509,             0.00016509
                    174,                 0.5424,                0.29457,                 1.0112,                0.90163,                0.82071,                 0.8449,                0.71382,                0.77876,                0.52162,                 1.2689,              0.0001596,              0.0001596,              0.0001596
                    175,                0.54483,                  0.304,                 1.0106,                0.89624,                0.82588,                0.83049,                 0.6988,                0.78136,                 0.5329,                 1.2659,              0.0001541,              0.0001541,              0.0001541
                    176,                 0.5398,                0.29977,                 1.0093,                0.90658,                0.83289,                0.83403,                0.70398,                0.79522,                0.52569,                 1.2908,              0.0001486,              0.0001486,              0.0001486
                    177,                0.54607,                 0.3091,                 1.0055,                0.85464,                0.82779,                0.82424,                0.69905,                0.77706,                0.54565,                 1.2782,              0.0001431,              0.0001431,              0.0001431
                    178,                0.55135,                0.30704,                 1.0097,                0.86323,                0.83827,                0.83582,                0.70055,                 0.7904,                0.54286,                 1.2817,              0.0001376,              0.0001376,              0.0001376
                    179,                0.54299,                 0.3019,                 1.0101,                0.88541,                0.80227,                0.83158,                0.69821,                0.78033,                0.54988,                 1.2707,              0.0001321,              0.0001321,              0.0001321
                    180,                0.52818,                0.29976,                0.99646,                0.88019,                0.81503,                0.83564,                  0.707,                0.77605,                0.56285,                 1.2729,              0.0001266,              0.0001266,              0.0001266
                    181,                0.53924,                0.29837,                 1.0077,                 0.8802,                0.81852,                0.83927,                0.70664,                0.77001,                0.56082,                 1.2651,              0.0001211,              0.0001211,              0.0001211
                    182,                0.51923,                0.29021,                0.99323,                  0.856,                0.81503,                0.82331,                0.69169,                 0.7802,                0.56937,                 1.2827,              0.0001156,              0.0001156,              0.0001156
                    183,                0.51262,                0.28947,                0.99656,                0.87995,                0.80993,                0.83283,                0.69905,                0.77472,                 0.5527,                 1.2805,              0.0001101,              0.0001101,              0.0001101
                    184,                0.52628,                0.29103,                 1.0001,                 0.8664,                 0.8334,                0.83805,                0.69764,                0.78149,                0.55439,                 1.2887,              0.0001046,              0.0001046,              0.0001046
                    185,                0.52725,                0.30113,                 1.0058,                0.89443,                0.81315,                0.83336,                0.69934,                0.77582,                0.55341,                 1.2923,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    186,                0.51587,                0.28683,                0.99251,                0.84841,                0.82779,                0.83766,                0.71107,                0.76473,                0.54379,                 1.2698,             9.3602e-05,             9.3602e-05,             9.3602e-05
                    187,                0.53559,                0.29825,                 1.0097,                0.88091,                0.81624,                0.85317,                0.72611,                0.75594,                0.53937,                 1.2636,             8.8102e-05,             8.8102e-05,             8.8102e-05
                    188,                0.52181,                0.28462,                0.99535,                0.89433,                0.83289,                0.85328,                0.72936,                0.75455,                0.53467,                 1.2677,             8.2603e-05,             8.2603e-05,             8.2603e-05
                    189,                0.51471,                0.28942,                0.99546,                0.89249,                 0.8288,                0.85184,                0.73145,                0.75163,                0.54209,                  1.257,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    190,                0.51511,                0.28779,                0.99796,                0.89073,                0.85193,                 0.8514,                0.73151,                0.74839,                0.53183,                 1.2646,             7.1604e-05,             7.1604e-05,             7.1604e-05
                    191,                0.48933,                0.24314,                0.98417,                0.89156,                0.80198,                0.81301,                0.66862,                0.79498,                0.57284,                 1.3232,             6.6105e-05,             6.6105e-05,             6.6105e-05
                    192,                0.46485,                0.22502,                0.96743,                0.90299,                0.79909,                0.80753,                0.66124,                0.78614,                 0.5665,                 1.3068,             6.0605e-05,             6.0605e-05,             6.0605e-05
                    193,                0.45929,                0.21384,                0.96674,                0.89318,                0.80633,                0.80671,                0.66851,                0.77538,                0.57595,                 1.2936,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    194,                0.45041,                0.21078,                 0.9582,                0.88998,                0.79115,                0.81504,                0.67969,                0.76814,                0.57893,                 1.2842,             4.9606e-05,             4.9606e-05,             4.9606e-05
                    195,                0.44407,                0.20884,                0.97013,                0.86703,                0.82859,                0.83055,                0.69519,                0.76462,                0.54493,                 1.2717,             4.4107e-05,             4.4107e-05,             4.4107e-05
                    196,                0.44788,                0.21093,                0.96068,                0.87711,                0.81695,                0.82323,                0.69463,                0.76114,                0.54307,                 1.2748,             3.8607e-05,             3.8607e-05,             3.8607e-05
                    197,                0.43428,                0.20649,                0.94662,                0.86989,                 0.8183,                 0.8232,                0.69161,                0.76122,                0.55883,                 1.2801,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    198,                0.43821,                0.20513,                0.95415,                0.87016,                 0.8129,                0.82294,                0.69122,                0.76601,                0.56489,                 1.2874,             2.7608e-05,             2.7608e-05,             2.7608e-05
                    199,                0.43696,                0.20933,                0.95301,                 0.8954,                0.81695,                0.82622,                0.69435,                0.76498,                0.55108,                 1.2855,             2.2109e-05,             2.2109e-05,             2.2109e-05
                    200,                 0.4326,                0.20127,                0.95038,                0.86719,                0.83964,                0.83124,                0.69911,                0.76028,                0.54412,                   1.28,             1.6609e-05,             1.6609e-05,             1.6609e-05
