                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                 1.0179,                0.74693,                 1.3032,                0.46858,                 0.7122,                0.53544,                0.35922,                 1.1817,                0.85879,                 1.3714,             0.00083603,             0.00083603,             0.00083603
                     27,                 1.0201,                0.70163,                 1.3015,                0.46936,                0.89412,                0.56275,                0.38843,                 1.1492,                0.79302,                 1.3774,             0.00082503,             0.00082503,             0.00082503
                     28,                 1.0146,                0.71549,                 1.2972,                0.48225,                0.89129,                0.52335,                0.34049,                 1.1896,                0.79175,                 1.3959,             0.00081403,             0.00081403,             0.00081403
                     29,                 1.0304,                0.73836,                 1.3034,                0.41936,                0.82779,                0.52042,                0.35534,                 1.1153,                0.79563,                 1.3619,             0.00080303,             0.00080303,             0.00080303
                     30,                 1.0289,                0.72257,                 1.3034,                0.51226,                0.81568,                0.63514,                 0.4324,                 1.1277,                0.75622,                 1.3792,             0.00079203,             0.00079203,             0.00079203
                     31,                 1.0205,                0.68806,                 1.2902,                0.50412,                0.85841,                0.57372,                0.41156,                 1.1024,                 0.7628,                 1.3579,             0.00078103,             0.00078103,             0.00078103
                     32,                 1.0053,                 0.6817,                 1.2927,                0.46727,                0.75567,                0.58652,                0.40269,                 1.1157,                0.77286,                 1.3501,             0.00077003,             0.00077003,             0.00077003
                     33,                0.99136,                0.68626,                 1.2818,                0.48517,                0.88441,                0.49806,                 0.3393,                 1.1194,                0.77684,                 1.3685,             0.00075904,             0.00075904,             0.00075904
                     34,                  1.011,                0.68681,                 1.3104,                0.49556,                0.84438,                   0.56,                0.39378,                 1.1422,                0.78823,                 1.3609,             0.00074804,             0.00074804,             0.00074804
                     35,                0.97456,                0.67806,                 1.2715,                0.53027,                 0.7551,                0.62817,                0.44525,                 1.1134,                0.72779,                 1.3341,             0.00073704,             0.00073704,             0.00073704
                     36,                 0.9864,                0.68131,                 1.2869,                0.52185,                0.85841,                0.57448,                0.39789,                  1.085,                 0.7266,                 1.3243,             0.00072604,             0.00072604,             0.00072604
                     37,                0.98675,                0.70246,                 1.2755,                0.54425,                0.76403,                0.66403,                0.48232,                 1.1063,                0.74032,                 1.3335,             0.00071504,             0.00071504,             0.00071504
                     38,                0.99274,                0.67432,                 1.2745,                0.57322,                0.76721,                0.67802,                0.49636,                 1.0491,                0.69467,                 1.3166,             0.00070404,             0.00070404,             0.00070404
                     39,                0.95806,                0.66479,                 1.2598,                0.58138,                0.74617,                0.64985,                0.44198,                 1.1212,                0.71704,                 1.3393,             0.00069304,             0.00069304,             0.00069304
                     40,                0.94076,                0.64468,                 1.2534,                0.55686,                0.78188,                0.64686,                0.46091,                 1.1013,                0.70059,                 1.3478,             0.00068204,             0.00068204,             0.00068204
                     41,                0.95774,                0.65895,                 1.2579,                0.58387,                0.74789,                0.67788,                0.48653,                 1.0959,                0.70451,                 1.3335,             0.00067104,             0.00067104,             0.00067104
                     42,                0.94834,                0.64431,                 1.2544,                 0.5729,                 0.7264,                0.64442,                0.47003,                 1.0516,                0.71384,                 1.3149,             0.00066005,             0.00066005,             0.00066005
                     43,                0.94641,                0.65418,                 1.2541,                0.56547,                0.74935,                0.63179,                0.45737,                 1.0572,                0.71408,                  1.307,             0.00064905,             0.00064905,             0.00064905
                     44,                0.94285,                0.62757,                 1.2466,                0.63565,                0.72618,                0.70658,                0.49032,                 1.1415,                0.71801,                 1.3809,             0.00063805,             0.00063805,             0.00063805
                     45,                0.90932,                0.61876,                 1.2278,                0.58531,                0.76211,                0.66728,                0.48571,                 1.0769,                0.69044,                 1.3187,             0.00062705,             0.00062705,             0.00062705
                     46,                 0.9455,                0.65835,                 1.2463,                0.59236,                0.72065,                0.68705,                0.50172,                 1.0488,                0.66291,                 1.3371,             0.00061605,             0.00061605,             0.00061605
                     47,                0.93119,                0.64938,                 1.2334,                0.60358,                0.75386,                0.67097,                 0.4927,                 1.0545,                0.68644,                 1.3269,             0.00060505,             0.00060505,             0.00060505
                     48,                0.91594,                 0.6542,                 1.2331,                0.60944,                 0.8176,                0.72398,                0.53204,                 1.0408,                 0.6537,                 1.2906,             0.00059405,             0.00059405,             0.00059405
                     49,                0.91417,                0.62912,                  1.233,                0.58686,                0.80101,                0.67903,                0.51116,                0.98093,                0.67265,                 1.3165,             0.00058305,             0.00058305,             0.00058305
                     50,                0.95086,                0.64573,                 1.2593,                0.72708,                 0.7264,                0.73999,                0.55546,                 1.0661,                0.69607,                 1.3121,             0.00057205,             0.00057205,             0.00057205
                     51,                0.93175,                0.61982,                 1.2389,                0.63074,                0.70951,                0.70528,                0.51378,                 1.0741,                 0.6947,                 1.3364,             0.00056105,             0.00056105,             0.00056105
                     52,                0.92323,                0.60182,                 1.2346,                0.62823,                0.73873,                0.69356,                0.51738,                 1.0529,                0.67251,                 1.3176,             0.00055006,             0.00055006,             0.00055006
                     53,                0.90745,                0.62616,                 1.2236,                0.66849,                 0.6891,                0.71696,                 0.5284,                  1.074,                0.66313,                  1.336,             0.00053906,             0.00053906,             0.00053906
                     54,                0.90093,                0.62694,                 1.2264,                0.63978,                0.71059,                0.71593,                0.54208,                 1.0353,                 0.6534,                 1.2923,             0.00052806,             0.00052806,             0.00052806
                     55,                0.91473,                0.60293,                 1.2318,                0.65365,                0.74234,                0.69541,                0.52174,                 1.0283,                0.64598,                 1.3153,             0.00051706,             0.00051706,             0.00051706
                     56,                0.91008,                 0.6146,                  1.218,                0.60094,                0.72945,                0.71281,                0.53298,                 1.0633,                0.69808,                 1.3128,             0.00050606,             0.00050606,             0.00050606
                     57,                 0.8874,                0.59971,                 1.2085,                0.56473,                0.77104,                0.66039,                0.49172,                 1.0357,                0.68173,                 1.3231,             0.00049506,             0.00049506,             0.00049506
                     58,                0.89713,                0.60611,                 1.2171,                0.65296,                0.73341,                0.73093,                0.54986,                 1.0292,                0.64886,                 1.3042,             0.00048406,             0.00048406,             0.00048406
                     59,                0.90986,                0.59947,                 1.2268,                0.63963,                0.77104,                0.74795,                0.56716,                 1.0025,                 0.6368,                 1.2923,             0.00047306,             0.00047306,             0.00047306
                     60,                0.88611,                0.59641,                 1.2142,                0.64871,                0.73532,                0.74286,                0.56416,                 1.0032,                0.63194,                 1.2898,             0.00046206,             0.00046206,             0.00046206
                     61,                0.88569,                0.59286,                 1.2209,                0.62469,                0.71555,                0.72382,                0.54564,                0.98732,                0.64971,                 1.2879,             0.00045107,             0.00045107,             0.00045107
                     62,                0.88689,                0.57495,                 1.2122,                0.72677,                0.73659,                0.73052,                 0.5572,                0.97645,                0.62629,                 1.2859,             0.00044007,             0.00044007,             0.00044007
                     63,                0.86922,                 0.5934,                 1.2064,                0.65348,                0.80344,                0.74133,                0.57437,                0.96286,                0.61018,                 1.2571,             0.00042907,             0.00042907,             0.00042907
                     64,                0.86793,                0.56524,                 1.2124,                0.70783,                0.77997,                0.73993,                0.57042,                0.97128,                0.62735,                 1.2576,             0.00041807,             0.00041807,             0.00041807
                     65,                0.86976,                 0.5826,                 1.2081,                0.68782,                0.74012,                0.72558,                0.56079,                0.93725,                0.61499,                 1.2748,             0.00040707,             0.00040707,             0.00040707
                     66,                0.86837,                 0.5595,                 1.1948,                0.70377,                0.75434,                0.76193,                0.58829,                0.99126,                0.63992,                 1.2893,             0.00039607,             0.00039607,             0.00039607
                     67,                0.84942,                0.57036,                 1.1948,                0.69809,                0.77104,                0.75803,                0.58064,                0.97555,                0.59929,                  1.274,             0.00038507,             0.00038507,             0.00038507
                     68,                0.85685,                0.56462,                 1.1885,                0.69564,                0.73341,                0.73227,                0.57564,                0.92477,                0.64724,                 1.2587,             0.00037407,             0.00037407,             0.00037407
                     69,                0.83992,                0.56565,                  1.187,                0.74909,                 0.7488,                 0.7676,                0.59353,                0.95966,                0.59104,                 1.2778,             0.00036307,             0.00036307,             0.00036307
                     70,                0.84202,                0.55587,                 1.1749,                0.63625,                0.81233,                 0.7562,                0.58398,                0.94276,                0.60171,                 1.2654,             0.00035208,             0.00035208,             0.00035208
                     71,                0.85853,                 0.5681,                 1.1963,                0.73083,                0.73341,                0.76462,                0.58651,                0.96148,                0.60323,                 1.2715,             0.00034108,             0.00034108,             0.00034108
                     72,                0.85062,                0.55421,                 1.1855,                0.78649,                0.72065,                0.77852,                0.61351,                0.92455,                0.58564,                 1.2717,             0.00033008,             0.00033008,             0.00033008
                     73,                0.83939,                0.54954,                 1.1887,                0.74554,                0.75127,                0.78508,                0.60727,                0.99307,                0.58944,                 1.2698,             0.00031908,             0.00031908,             0.00031908
                     74,                0.83536,                  0.551,                 1.1886,                 0.7756,                0.72383,                0.75588,                0.58111,                0.98184,                 0.5982,                 1.2807,             0.00030808,             0.00030808,             0.00030808
                     75,                0.83213,                0.53963,                  1.191,                0.69646,                0.81118,                0.78156,                0.61831,                0.93516,                0.58646,                 1.2641,             0.00029708,             0.00029708,             0.00029708
                     76,                0.82683,                0.53563,                 1.1829,                0.71447,                0.74315,                0.77542,                0.59851,                0.94987,                0.60405,                 1.2565,             0.00028608,             0.00028608,             0.00028608
                     77,                0.82058,                 0.5531,                 1.1736,                0.75506,                 0.7436,                0.78582,                0.61661,                0.90273,                 0.5592,                 1.2384,             0.00027508,             0.00027508,             0.00027508
                     78,                0.82413,                0.53152,                 1.1742,                0.68024,                0.77376,                0.77419,                0.61357,                0.91454,                0.60598,                 1.2284,             0.00026408,             0.00026408,             0.00026408
                     79,                 0.8171,                0.56689,                 1.1721,                0.69781,                0.76019,                0.76496,                0.59308,                0.94186,                0.60407,                 1.2695,             0.00025309,             0.00025309,             0.00025309
                     80,                0.80189,                0.52372,                 1.1572,                0.81882,                0.73993,                0.78695,                0.61597,                0.93144,                0.57786,                 1.2645,             0.00024209,             0.00024209,             0.00024209
                     81,                0.79595,                0.52598,                 1.1561,                0.73937,                0.72256,                0.76293,                0.59131,                0.92148,                0.59323,                 1.2631,             0.00023109,             0.00023109,             0.00023109
                     82,                0.80276,                0.50909,                 1.1721,                0.80416,                0.69513,                 0.7803,                0.61469,                0.90109,                0.56851,                 1.2167,             0.00022009,             0.00022009,             0.00022009
                     83,                 0.7976,                0.51402,                 1.1548,                0.75912,                0.78123,                0.80234,                0.63926,                 0.8791,                0.54928,                  1.232,             0.00020909,             0.00020909,             0.00020909
                     84,                0.81165,                0.52099,                 1.1716,                0.80481,                0.72002,                0.79313,                0.62283,                0.91929,                0.57143,                 1.2385,             0.00019809,             0.00019809,             0.00019809
                     85,                0.78168,                0.51244,                 1.1594,                0.73711,                0.77422,                0.78763,                0.62519,                0.90207,                 0.5671,                 1.2292,             0.00018709,             0.00018709,             0.00018709
                     86,                 0.7818,                 0.5224,                 1.1568,                0.80173,                 0.7166,                0.78152,                0.62202,                0.88291,                0.56671,                 1.2512,             0.00017609,             0.00017609,             0.00017609
                     87,                0.78945,                0.52179,                  1.165,                0.72424,                0.72963,                0.79253,                0.62592,                0.91269,                0.61213,                 1.2446,             0.00016509,             0.00016509,             0.00016509
                     88,                0.80558,                0.51245,                 1.1542,                 0.7771,                0.75586,                 0.8051,                0.63876,                 0.8703,                0.54723,                 1.2178,              0.0001541,              0.0001541,              0.0001541
                     89,                0.79025,                0.50572,                 1.1487,                 0.7357,                0.77805,                0.79838,                0.63319,                0.88554,                0.56742,                 1.2326,              0.0001431,              0.0001431,              0.0001431
                     90,                0.76904,                0.49737,                 1.1411,                0.69651,                0.77805,                0.78048,                0.62805,                0.87532,                0.58068,                  1.212,              0.0001321,              0.0001321,              0.0001321
                     91,                 0.7691,                0.42165,                 1.2024,                0.80882,                0.72828,                0.76588,                 0.5929,                0.91823,                0.58478,                 1.2604,              0.0001211,              0.0001211,              0.0001211
                     92,                0.73542,                0.41661,                 1.1841,                0.80162,                0.72548,                 0.7765,                0.60632,                0.90931,                0.57562,                 1.2498,              0.0001101,              0.0001101,              0.0001101
                     93,                0.74356,                0.40214,                 1.1788,                0.73962,                0.79646,                0.79579,                0.62993,                0.89111,                0.56776,                 1.2377,             9.9101e-05,             9.9101e-05,             9.9101e-05
                     94,                0.73138,                0.38782,                 1.1683,                0.78026,                0.75828,                0.78871,                0.62177,                0.89119,                 0.5661,                 1.2374,             8.8102e-05,             8.8102e-05,             8.8102e-05
                     95,                0.72991,                0.38679,                 1.1676,                0.77901,                0.72506,                0.78673,                0.61971,                0.89445,                0.56559,                 1.2355,             7.7103e-05,             7.7103e-05,             7.7103e-05
                     96,                0.70729,                0.38482,                 1.1452,                0.73912,                0.76989,                0.77663,                0.61674,                0.88137,                0.56825,                 1.2194,             6.6105e-05,             6.6105e-05,             6.6105e-05
                     97,                0.71708,                0.38333,                 1.1503,                0.75387,                0.78633,                0.78624,                0.62254,                 0.8845,                0.56465,                 1.2375,             5.5106e-05,             5.5106e-05,             5.5106e-05
                     98,                0.71062,                0.37019,                 1.1561,                0.80732,                0.75009,                0.79685,                 0.6348,                0.88254,                0.55517,                 1.2343,             4.4107e-05,             4.4107e-05,             4.4107e-05
                     99,                0.69396,                0.37408,                 1.1345,                0.82929,                0.75098,                0.79898,                0.63831,                0.87586,                0.55569,                 1.2292,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    100,                 0.6993,                 0.3743,                 1.1461,                0.82215,                0.76464,                0.80003,                0.63868,                0.87628,                0.55063,                  1.232,             2.2109e-05,             2.2109e-05,             2.2109e-05
